/Objects/Apple_34d5f204,/Objects/Bowl_1,/Objects/Bread_a13c4e42,/Objects/Lettuce_b97186e2,/Objects/Mug_77db6e4d,/Objects/Tomato_7d6fd278,/Objects/drill_textured/default,/Objects/firstaid,/Objects/hammer_textured/default,/Objects/waterbottle,gaze,head_pos,timestamp
0.052725424437700896,0.0814317403996021,0.09953434881785361,0.06094676529557097,0.07834342709058861,0.045288002042214504,,,,0.053411378879859917,[-0.16241459  0.10777803 -0.98081874],[ 0.25958002 -0.75727158  2.57118585],508.721
0.05288908136611192,0.07907430431486329,0.10215198171441164,0.06254112878756324,0.07638150829412904,0.043441722174124786,,,,0.0540478638317653,[-0.15111009  0.1093581  -0.98244926],[ 0.26227012 -0.75718001  2.57033407],508.803
0.05297853554898746,0.07541016340549778,0.1056927990689307,0.06470461253122184,0.07331911393221302,0.04067971605545295,,,,0.05482198289287887,[-0.13448164  0.11268653 -0.9844879 ],[ 0.26599374 -0.75685172  2.57013574],508.907
0.05303823763322146,0.07058035588724487,0.1100415254145175,0.06741900172668147,0.06925800483104527,0.03717734184054,,,,0.055766852533761235,[-0.11304733  0.11853996 -0.98649307],[ 0.27048771 -0.75620358  2.57009251],509.013
0.05442874716418089,0.06758560854780271,0.11544405605452701,0.07121576897400916,0.0669978311846563,0.03515652635322919,,,,0.057971876814741585,[-0.09343845  0.12124424 -0.9882151 ],[ 0.27501833 -0.75593643  2.57050011],509.128
0.05539644322649917,0.06715003659038798,0.11775519358125464,0.07295742611016154,0.06681382816007175,0.03493586159432771,,,,0.05920648957277186,[-0.08718648  0.12078815 -0.98884212],[ 0.27716993 -0.75612955  2.57131871],509.236
0.057597244176971873,0.06692931732060126,0.1223776160968657,0.07650897270928592,0.06704738350748063,0.03498030863675439,,,,0.061868467118866954,[-0.07576435  0.11877076 -0.9900269 ],[ 0.28027878 -0.75649457  2.57294761],509.337
0.0584420583617572,0.06602734188135084,0.12468181142820856,0.07825562836411815,0.0664483492017649,0.034511989280140654,,,,0.06301522122885683,[-0.06804507  0.11932425 -0.99052087],[ 0.28247562 -0.75643735  2.57522824],509.445
0.05980435364335768,0.06790198123224689,0.1258397863275047,0.07935391470022646,0.06827821082528018,0.03592834003045464,,,,0.06427900451738477,[-0.0699728   0.11381277 -0.99103504],[ 0.28369512 -0.75699525  2.5780773 ],509.558
0.06835557861775765,0.08324992374118534,0.1307869715799963,0.08464485062194471,0.08288963957113715,0.047130410206209894,,,,0.0717129714378455,[-0.09569721  0.07839379 -0.99231873],[ 0.28257665 -0.76069777  2.58158292],509.674
0.07348062484224704,0.09848519965925129,0.12792278658706002,0.08440356818084083,0.09664212311350373,0.05864634548582881,,,,0.07503734700020848,[-0.14019243  0.05224857 -0.98874474],[ 0.27928504 -0.7638567   2.58563968],509.79
0.07847805913478034,0.10628180356438799,0.13127207335555624,0.0878696991747503,0.10410898130595458,0.06478969231730058,,,,0.07955455369833564,[-0.15030651  0.03712101 -0.9879423 ],[ 0.27759469 -0.76547759  2.58844207],509.895
0.0861765758005516,0.11536212610602126,0.13905249833690692,0.09499765842355445,0.11323160507050123,0.07207107731250584,,,,0.08703936577410354,[-0.15180905  0.01719878 -0.9882602 ],[ 0.27555366 -0.76772001  2.59296514],510.014
0.08844539152286213,0.12338368089627183,0.13604971393049248,0.09405912353819201,0.1202967937414966,0.07858041452928222,,,,0.08824351666906227,[-0.17819075  0.00816786 -0.98396206],[ 0.27201691 -0.76859288  2.59569755],510.117
0.08702929636619339,0.13073557562251503,0.125166647913306,0.08749530145900819,0.12602672066960496,0.08496297021089982,,,,0.08515371191887167,[-0.2227065   0.00970158 -0.97483726],[ 0.26757241 -0.76856117  2.59854668],510.205
0.08765240230483307,0.1386511562768552,0.11781624381930478,0.08381036982650136,0.1326486574120861,0.09206299261095685,,,,0.08440282453755665,[-0.25969131  0.01066827 -0.96563275],[ 0.2638397  -0.76863413  2.60066229],510.313
0.08798705461046608,0.14228907377150724,0.11439910957749466,0.08216438545857829,0.13567979552006826,0.09543283112172063,,,,0.08411405478059253,[-0.27661499  0.01223302 -0.96090296],[ 0.26188888 -0.7685775   2.60157952],510.42
0.08752652778188896,0.14189345637921802,0.1137713269323023,0.08164841382521981,0.13523564902639507,0.09511828597386152,,,,0.08363892964766695,[-0.27692364  0.01347635 -0.96079742],[ 0.26122146 -0.76848524  2.60153518],510.518
0.08546749799257736,0.13926288501243178,0.11195237886665466,0.07986037265564061,0.13264359459176334,0.09294743980657183,,,,0.08166491486086547,[-0.27494955  0.01812381 -0.96128782],[ 0.26115507 -0.76789193  2.60092995],510.616
0.08220911628112415,0.1341125901067831,0.1101857107671318,0.07761733122245329,0.12773916670346397,0.08859784412644589,,,,0.07872725675264924,[-0.26671102  0.02487759 -0.96345542],[ 0.26149282 -0.76714962  2.60001288],510.737
0.07705052963032999,0.12625114090833844,0.10694220350229655,0.07386254037976281,0.12021920080057136,0.08207188412296129,,,,0.07401082675265513,[-0.25570257  0.03625799 -0.96607534],[ 0.26250148 -0.76594214  2.59902285],510.844
0.07358981496941563,0.12016645368052947,0.10564944218672545,0.07182584825190341,0.1144631654146443,0.0769830170033079,,,,0.07100344560692096,[-0.24433953  0.04396873 -0.96869239],[ 0.2638112  -0.76511471  2.5977463 ],510.944
0.07232347339122192,0.11694198612611206,0.10626577297260298,0.07166970385591798,0.1115459064544172,0.074238440650088,,,,0.07009032707607521,[-0.23530247  0.04656016 -0.97080631],[ 0.26516426 -0.76475649  2.59694388],511.07
0.06948294906140562,0.11423749227916657,0.10260222733963542,0.06862967970132827,0.108695578071898,0.07219470807711592,,,,0.06718712927885262,[-0.23828978  0.05410676 -0.96968574],[ 0.26609548 -0.76390367  2.59623393],511.178
0.0690807430386523,0.11420426066337963,0.10169437876436316,0.06799419268020379,0.10857535680705155,0.07222555505216699,,,,0.06671290349911829,[-0.24071793  0.05537589 -0.96901413],[ 0.26650712 -0.76388137  2.59604848],511.245
0.06884593769448843,0.11314153587239306,0.10226661031272666,0.06823699992049814,0.10759445205234708,0.07138685384319066,,,,0.0666270083635957,[-0.23932978  0.05553969 -0.96934854],[ 0.27242386 -0.76381235  2.59530869],511.356
0.06850185452287283,0.1103395331291308,0.10377493103916069,0.06928821705501365,0.10188888836332821,0.06998922682887654,,,,0.06676748951564082,[-0.26189527  0.05410361 -0.96357857],[ 0.34495858 -0.76414852  2.58628861],511.482
0.07782203096863494,0.10589798799772876,0.1034917152062168,0.06655022381471853,0.10319382896539686,0.06699308984060337,,,,0.06630043514257666,[-0.352642    0.05453052 -0.9341681 ],[ 0.58272799 -0.76402383  2.53846344],511.589
0.07600127681617064,,0.10363385608673747,0.06677935151137238,0.09909628519967095,0.06474912613725337,,,,0.09250480565839825,[-0.39888084  0.05569036 -0.91531014],[ 0.71134481 -0.76397209  2.50115605],511.702
0.07419084790709618,,0.10546586602625885,0.06429917932746576,0.09843341219791935,0.06202611482796261,,,,0.09623817550729286,[-0.39457343  0.05984356 -0.9169136 ],[ 0.72287977 -0.76349847  2.49561178],511.819
0.0743529197789895,0.1078114123817665,0.08744624594923145,0.06383551312811309,0.09734135984046255,0.0597519108837975,,,,0.06274678299510783,[-0.38951232  0.06450248 -0.91875981],[ 0.72342436 -0.76305549  2.49353729],511.923
0.07838570867518568,,0.10535095247994342,0.08657224530450758,0.10337198282481408,0.05734064650975368,,,,0.06138992827732259,[-0.38441351  0.06993001 -0.92050858],[ 0.72386342 -0.76242213  2.49171702],512.021
0.07534508634048975,,0.0994698591907558,0.08414715963415187,0.10013358800674999,0.054822256342436204,,,,0.058734960001354475,[-0.38350911  0.07774983 -0.92025851],[ 0.72384094 -0.76140981  2.48993577],512.128
0.08156915811433318,,0.1064193552023851,0.0904295699104044,0.10673703580857108,0.05937910124008028,,,,0.06444434402179888,[-0.38082005  0.0627506  -0.92251745],[ 0.72405811 -0.76296024  2.48885467],512.239
0.0879778047504789,,0.11477102155171881,0.09812691681793506,0.11285445746361733,0.06341878321399153,,,,0.07053784803129315,[-0.37257966  0.0477495  -0.92677095],[ 0.72507369 -0.76454835  2.48913419],512.337
0.10618009321784816,,0.13420793925680552,0.1167359288719132,0.13224262731767533,0.07756167839664108,,,,0.08723323789663673,[-0.36679653  0.00748    -0.93027112],[ 0.72538776 -0.76840119  2.48879447],512.432
0.09714517464671124,,0.12452902776529673,0.10747770347552155,0.1226064653900022,0.07052257633744863,,,,0.07891804100858846,[-0.36984488  0.02671374 -0.9287094 ],[ 0.72598946 -0.76658401  2.4901523 ],512.539
0.09678181760498816,,0.11801910444445496,0.10608495575934096,0.12286796242535503,0.07098989152360169,,,,0.07834900077094242,[-0.37559751  0.02726483 -0.92638175],[ 0.72562749 -0.76662831  2.49054898],512.653
0.09598460551798049,,0.11690496519729332,0.1050571135118683,0.1221416489818914,0.0705323963705119,,,,0.07757146134234327,[-0.37719439  0.02892913 -0.92568218],[ 0.72606338 -0.76649385  2.49075487],512.744
0.09227076692586988,,0.10173418540767443,0.08216380844545135,0.11739490782842932,0.06770398619096163,,,,0.07461984600976457,[-0.41008527  0.03576772 -0.91134557],[ 0.80365877 -0.7656601   2.46514772],512.858
0.08541915451814552,,0.10055973796988471,0.074347862459336,0.11174769375061222,0.06560302713704036,,,,0.07421880849062046,[-0.49108528  0.03804625 -0.87028026],[ 1.00489783 -0.76545172  2.38326814],512.957
0.08281558989042903,,0.08227885467306184,0.07561452033406002,,0.06343804913898099,,,,0.10890357919959326,[-0.62432894  0.03867215 -0.78020371],[ 1.33340979 -0.76551752  2.19960018],513.062
0.05174350683033191,,0.07676474364130526,0.0851675785308118,,0.06210690212675474,,,,,[-0.71069752  0.03898389 -0.70241675],[ 1.54504974 -0.76550393  2.04031424],513.18
0.059640797171397586,,0.07647327316541463,0.08223443743361236,,0.05894086473959537,,,,,[-0.77444249  0.0427572  -0.6311978 ],[ 1.70681444 -0.76496117  1.88983654],513.286
0.057967536911062156,,0.07797463244821834,0.0707720397454803,,,,,,0.09206251569611457,[-0.80593057  0.04621431 -0.59020348],[ 1.78508525 -0.7646709   1.80421228],513.393
0.057536683415657985,,0.09368561026878419,0.07992662594379352,,,,,,,[-0.81493224  0.04759862 -0.57759832],[ 1.80272883 -0.76456146  1.78231954],513.492
0.05714290632462782,,0.09321562109085091,0.08582828237669238,,0.04437642376276152,,,,,[-0.81633942  0.04917245 -0.57547547],[ 1.8021706  -0.76439529  1.78136657],513.582
0.05686854746980241,,0.09018967621943719,0.09434477589282819,,0.04412020933438987,,,,0.07013091099330004,[-0.81655355  0.04997545 -0.57510238],[ 1.80326344 -0.76438479  1.77937463],513.673
0.05726153904725351,,0.1108098008494639,0.09030802024814422,,,,,,0.07056779383043832,[-0.82460071  0.04862734 -0.56362137],[ 1.82125045 -0.76458387  1.75903846],513.783
0.05902186426470779,,0.11293323121100607,0.09142035111724722,,0.046113576904534326,,,,0.07270280282547703,[-0.82341639  0.04399672 -0.56572938],[ 1.81435539 -0.76500659  1.76732205],513.881
0.0731554657383593,,0.11015205774509607,0.09103953616081895,,0.04594966009724655,,,,0.07238158954305685,[-0.81779067  0.04500264 -0.57375359],[ 1.79870437 -0.7647243   1.78537319],513.986
0.05700828041696726,,0.10629829748544306,0.09104193216187795,,,,,,0.06689373909240426,[-0.81848816  0.05019702 -0.57232629],[ 1.79893498 -0.76411037  1.78453085],514.088
0.056349024641901724,,0.10747334889280558,0.08815734538375297,,,,,,0.06650904840893801,[-0.81766106  0.05217079 -0.57333114],[ 1.79930406 -0.76412468  1.78362014],514.187
0.07006796854092368,,0.10748578764843786,0.090247371041981,,,,,,0.06928877735057526,[-0.81789724  0.0534648  -0.57287487],[ 1.80010714 -0.76412277  1.78238329],514.305
0.05559200880316417,,0.10859461152723648,0.090428306972273,,0.04301806230189176,,,,0.06916007804992863,[-0.81586459  0.05376897 -0.57573767],[ 1.80114148 -0.76384764  1.78147083],514.424
0.05638791034669133,,0.1102328385951542,0.09188039785570035,,0.04364193280030537,,,,0.07028075690482705,[-0.81475264  0.0510842  -0.57755392],[ 1.80216954 -0.76417272  1.78081045],514.527
0.056805210137936824,,0.11216020126022763,0.09346670639748955,,0.04385978453360906,,,,0.07125065273897646,[-0.81199118  0.04931565 -0.58158257],[ 1.803542   -0.76460271  1.77964226],514.631
0.05683045657335484,,0.11293274960697874,0.09406476204702885,,,,,,0.07152763716276589,[-0.80966637  0.04897961 -0.58484303],[ 1.80183984 -0.76451116  1.78137274],514.723
0.057333781690228736,,0.11520987438875085,0.0958978840966691,,0.05623047928873315,,,,0.07251807830430734,[-0.79058313  0.04790553 -0.61047799],[ 1.76311206 -0.76482301  1.82399806],514.844
0.057562876368062676,,0.11622372725696284,0.09670239925191204,,0.05654917907234702,,,,0.07289455067859374,[-0.77302626  0.04765333 -0.63258166],[ 1.72442379 -0.76476829  1.86539871],514.931
0.05788476823169075,,0.09002062811267642,0.09777224805854057,,0.05751041408835389,,,,0.07344521463753195,[-0.74893922  0.04720786 -0.66095497],[ 1.67248867 -0.76483374  1.91829906],515.046
0.05861612009615991,,0.09755720904600218,0.10103084865044698,,0.05822975793395002,,,,0.07413305157052441,[-0.74675606  0.04473317 -0.66359199],[ 1.67336659 -0.76495101  1.9179912 ],515.18
0.059072274118346924,,0.11819922194969823,0.09951443252753023,,0.05868977216949034,,,,0.07427696966841268,[-0.74823388  0.04345783 -0.66201018],[ 1.67387455 -0.76508501  1.91856053],515.28
0.06208613783796979,,0.12394800397371053,0.10088782274693608,,0.06169520411024909,,,,,[-0.74902862  0.03484368 -0.66162077],[ 1.67435366 -0.76576285  1.91940201],515.386
0.0647571303074872,,0.1299807019161736,0.11033223929071534,,0.06433019508022131,,,,,[-0.74206241  0.02671747 -0.66979814],[ 1.67522041 -0.76641755  1.91973343],515.49
0.06351216725866371,,0.1287305373623605,0.10920694823141386,,0.06308486873156716,,,,,[-0.74086553  0.02993763 -0.67098585],[ 1.67635658 -0.76621692  1.91978478],515.583
0.0632437020558615,,0.13089293238794375,0.11079857401717319,,0.06279346751218606,,,,,[-0.73444243  0.03033823 -0.67799256],[ 1.67767032 -0.76623063  1.91949662],515.677
0.06309003400937618,,0.13512161517885068,0.11399890039200744,,0.06259863835211743,,,,,[-0.72281002  0.03095869 -0.69035297],[ 1.67936946 -0.76633983  1.91851338],515.797
0.06331186811406964,,0.13746476710940625,0.11585144693821103,,0.06280000711005862,,,,,[-0.7171522   0.03058908 -0.69624495],[ 1.6807832  -0.76635151  1.91836066],515.908
0.06242537522991953,,0.1352902824805543,0.11396353501113199,,0.06192659294325331,,,,,[-0.72001103  0.03273915 -0.69318992],[ 1.68095646 -0.76617389  1.91889259],516.006
0.06233373535553077,,0.13267654753327773,0.11194177650549009,,0.061858506343669184,,,,,[-0.7265496   0.03256926 -0.6863417 ],[ 1.6803931  -0.76613574  1.92003535],516.116
0.061931558078828,,0.12752070993715114,0.10789542411864672,,0.0615013287187165,,,,,[-0.73832688  0.03361839 -0.67360465],[ 1.67957604 -0.76613908  1.92229409],516.234
0.06563510577223108,,0.12432577183291815,0.10534563877078718,,0.061622923324551104,,,,,[-0.73169829  0.03513657 -0.68072243],[ 1.64706176 -0.76598001  1.95551631],516.354
0.09454669004385796,,0.09726352157718499,0.1043744742350523,,0.061895010730010025,,,,0.10131297794494554,[-0.6916171   0.03603611 -0.72136481],[ 1.54107856 -0.76592855  2.05149645],516.476
0.07646472861312459,,0.08617204793598843,0.1038952687148893,,0.06265304135834349,,,,0.0818004729070202,[-0.63422239  0.03627281 -0.77229933],[ 1.39254625 -0.76589232  2.16790576],516.571
0.07774386604452754,,0.1551586940044043,0.09493925226746847,,0.05259036539356221,,,,0.0829695292955347,[-0.61519561  0.03593026 -0.78755531],[ 1.34921012 -0.76606469  2.19894045],516.653
0.07652744800688771,,0.08640821604797921,0.10390599775630993,,0.06287745707066661,,,,0.0833818355059367,[-0.61232326  0.03558555 -0.78980624],[ 1.34679736 -0.76604085  2.2011375 ],516.749
0.0834582682251972,,0.0874700857134878,0.09922399368616752,,0.062147177637292716,,,,0.09304536824687948,[-0.61263759  0.03757053 -0.78947048],[ 1.34751704 -0.76593881  2.20154883],516.871
0.07501783593415168,,0.1196970651207997,0.10219288236742752,,0.061175964929680915,,,,0.07204569495884261,[-0.61247179  0.04019019 -0.78947011],[ 1.34812324 -0.76569884  2.20156903],516.977
0.07420781418961586,,0.12055414183073987,0.1034713943056732,,0.06040711518397324,,,,0.07328352168988717,[-0.61159498  0.04223461 -0.79004292],[ 1.34848714 -0.76558726  2.20139669],517.073
